LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
16400,57139.0,164133.0,0.0,3.0,21.0,0.0,0.0,238.4610031,0.0,27.0,22.206846015,0
16700,51310.0,76704.0,0.0,2.0,2.0,0.0,2.0,271.6519477,0.0,10.0,37.630057159,0
6000,42000.0,58305.0,0.0,2.0,19.0,0.0,0.0,90.0,2.0,13.0,34.888238906,1
7000,64300.0,119500.0,1.0,2.0,1.0,1.0,0.0,54.833333333,0.0,8.0,34.888238906,1
11600,28654.0,47042.0,0.0,2.0,10.0,0.0,0.0,158.0847883,7.0,29.0,38.477504842,0
15300,14695.0,48095.0,0.0,3.0,1.0,0.0,0.0,301.65766575,0.0,16.0,19.012446366,0
20300,180254.0,220843.0,1.0,3.0,11.0,0.0,0.0,217.12816724,0.0,25.0,41.563100649,1
17900,72501.0,94488.0,0.0,1.0,1.0,0.0,0.0,162.38956192,3.0,19.0,29.961189014,0
12200,199232.0,229929.0,1.0,3.0,11.0,0.0,0.0,223.43811683,0.0,21.0,31.370272297,0
14600,58229.0,74027.0,0.0,2.0,2.0,0.0,0.0,228.56035401,0.0,9.0,34.124242283,0
20200,61477.0,98143.0,0.0,1.0,1.0,0.0,0.0,156.92908886,0.0,21.0,36.099868346,0
13200,65997.0,88000.0,0.0,2.0,2.0,0.0,0.0,113.23333333,2.0,25.0,34.888238906,1
25300,60084.0,88898.0,0.0,2.0,7.0,0.0,0.0,227.08692441,0.0,19.0,36.444430994,0
8900,147801.0,157335.0,1.0,2.0,4.0,0.0,0.0,85.574865756,4.0,21.0,34.756560384,1
16800,44983.0,65000.0,0.0,4.0,4.0,2.0,1.0,77.033333333,6.0,43.0,34.888238906,1
23600,94908.0,101678.0,0.0,3.0,1.0,1.0,0.0,125.70170443,0.0,19.0,33.224319129,0
13500,89184.0,116848.0,0.0,3.0,13.0,0.0,0.0,174.50640819,1.0,18.0,36.010891518,0
26000,100548.0,207647.0,0.0,2.0,22.0,0.0,0.0,218.59599134,0.0,18.0,26.55949496,0
15300,33113.0,57991.0,0.0,2.0,4.0,0.0,0.0,122.5788363,1.0,16.0,40.569888421,0
34800,138680.0,190729.0,0.0,3.0,21.0,0.0,0.0,198.12333421,0.0,21.0,35.577239252,0
7800,65030.0,30320.0,0.0,2.0,2.0,0.0,0.0,295.11342067,0.0,13.0,23.245673006,0
9000,64917.0,102270.0,0.0,2.0,10.0,0.0,0.0,213.03333333,0.0,21.0,34.888238906,0
56800,95321.0,169000.0,0.0,2.0,3.0,0.0,0.0,239.43333333,4.0,38.0,34.888238906,1
23600,36438.0,80176.0,0.0,3.0,10.0,0.0,0.0,289.70153888,0.0,19.0,39.929954554,0
48900,33903.0,68995.0,0.0,1.0,6.0,0.0,0.0,204.45211712,1.0,16.0,30.999236125,0
16600,9626.0,96887.0,1.0,2.0,14.0,0.0,0.0,263.76624665,0.0,23.0,28.674701982,0
16300,56075.0,88870.0,0.0,3.0,11.0,0.0,0.0,173.46666667,1.0,16.0,24.689293685,0
19300,83141.0,112096.0,0.0,0.0,15.0,0.0,0.0,255.78828901,5.0,31.0,35.514487999,0
26200,149599.0,181869.0,0.0,2.0,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,0
16600,65030.0,56631.0,0.0,1.0,2.0,0.0,0.0,98.760223233,1.0,8.0,39.799527401,0
18900,34583.0,59247.0,0.0,2.0,15.0,0.0,0.0,89.340627109,0.0,17.0,39.990188361,0
43200,15635.0,60925.0,0.0,2.0,19.0,0.0,0.0,212.11528008,0.0,30.0,40.460675816,0
14700,35832.0,66260.0,0.0,3.0,7.0,0.0,0.0,277.79408675,0.0,16.0,23.705359284,0
25000,106282.0,167500.0,1.0,3.0,14.0,2.0,4.0,198.86666667,2.0,28.0,34.888238906,1
22100,92724.0,126348.0,1.0,0.0,11.0,0.0,0.0,122.26578117,1.0,24.0,30.843505268,0
7100,54000.0,74800.0,0.0,0.0,7.5,1.0,1.0,71.0,4.0,18.0,34.888238906,1
10500,63130.0,71387.0,0.0,2.0,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,0
25000,117500.0,165000.0,0.0,3.0,17.5,0.0,3.0,239.4,1.0,27.0,34.888238906,1
15900,71841.0,96424.0,1.0,1.0,10.0,0.0,0.0,111.43725111,0.0,11.0,36.954969611,0
27400,65030.0,121625.0,0.0,0.0,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672,0
25100,26889.0,47061.0,0.0,2.0,28.0,0.0,0.0,318.90133251,1.0,13.0,31.32456596,0
31200,15557.0,62847.0,0.0,2.0,0.0,0.0,0.0,99.560441868,1.0,6.0,37.394118746,0
13800,65178.0,79000.0,0.0,1.0,11.0,0.0,3.0,111.6,1.0,23.0,34.888238906,1
11900,85179.0,122788.0,1.0,2.0,10.0,0.0,0.0,173.46666667,1.0,20.0,39.430730627,0
8400,62583.0,77481.0,0.0,1.0,6.0,0.0,0.0,98.672705089,2.0,15.0,26.308380329,0
8000,21944.0,31352.0,0.0,2.0,0.0,1.0,1.0,33.433333333,9.0,3.0,34.888238906,1
88900,57264.0,90185.0,0.0,2.0,16.0,0.0,0.0,221.80871754,0.0,16.0,36.112346519,0
17900,65030.0,31953.0,1.0,2.0,10.0,0.0,1.0,74.429307591,1.0,2.0,29.975603348,1
11500,61264.0,75647.0,0.0,1.0,11.0,0.0,0.0,262.89018789,3.0,36.0,39.547882702,0
7900,41935.0,53543.0,0.0,1.0,8.0,0.0,0.0,203.54460997,1.0,22.0,31.491686795,0
5000,65030.0,36375.0,1.0,2.0,3.0,0.0,0.0,266.8,1.0,26.0,34.888238906,0
9300,59617.0,67709.0,1.0,2.0,4.0,0.0,1.0,243.8307278,1.0,16.0,35.968280746,0
8700,62600.0,77600.0,0.0,2.0,0.5,1.0,0.0,351.03333333,3.0,13.0,34.888238906,1
21100,65030.0,26450.0,0.0,3.0,6.0,1.0,0.0,112.57824309,0.0,19.0,19.842902485,0
16100,63798.0,91045.0,1.0,2.0,7.0,0.0,0.0,298.21073119,0.0,19.0,30.961645128,0
39100,68135.0,108723.0,0.0,0.0,15.0,0.0,1.0,193.6861891,0.0,22.0,38.578992713,0
8500,61607.0,81126.0,1.0,2.0,16.0,0.0,0.0,222.21119026,1.0,35.0,34.729698093,0
21500,135899.0,186976.0,0.0,3.0,18.0,0.0,0.0,227.34748644,1.0,24.0,42.660677489,0
15200,65030.0,100320.0,0.0,2.0,7.0,0.0,0.0,190.25647598,0.0,9.0,33.799992283,0
22600,34226.0,85424.0,0.0,3.0,9.0,0.0,0.0,277.8486564,0.0,18.0,38.005683199,0
13200,81654.0,114333.0,0.0,2.0,5.0,0.0,0.0,97.962961658,1.0,13.0,33.743367654,0
20900,39244.0,55582.0,1.0,5.0,5.0,1.0,0.0,120.2198845,1.0,10.0,26.225758833,0
15100,26196.0,45657.0,1.0,2.0,9.0,0.0,0.0,86.716593393,1.0,12.0,29.321754466,0
3200,74864.0,87266.0,1.0,3.0,7.0,0.0,0.0,250.63126922,0.0,12.0,42.909997351,0
10500,64295.0,73594.0,0.0,2.0,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248,0
25500,65030.0,44707.0,0.0,2.0,7.0,0.0,0.0,95.595496082,1.0,12.0,27.503570973,0
20800,65030.0,130472.0,1.0,2.0,1.0,0.0,0.0,308.41035403,3.0,21.0,29.665452406,0
8500,41210.0,45175.0,0.0,1.0,9.0,0.0,0.0,209.49409472,1.0,22.0,29.96408198,0
11300,61810.0,79817.0,0.0,1.0,6.0,0.0,0.0,98.224144195,1.0,14.0,25.52507894,0
7400,48924.0,86612.0,0.0,2.0,4.0,0.0,0.0,207.76841442,4.0,30.0,29.937917829,0
28100,135991.0,183598.0,0.0,0.0,0.0,0.0,0.0,131.58912441,1.0,38.0,31.085617659,0
13800,75142.0,95667.0,0.0,0.0,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175,0
5000,72517.0,86250.0,0.0,0.0,19.0,0.0,1.0,300.36666667,1.0,24.0,34.888238906,0
18400,41730.0,59750.0,0.0,2.0,6.0,1.0,0.0,109.96140649,1.0,10.0,27.911845443,0
7200,54600.0,65000.0,0.0,2.0,14.0,2.0,1.0,98.433333333,11.0,9.0,34.888238906,1
5100,72891.0,80691.0,1.0,2.0,1.0,1.0,0.0,273.88170516,0.0,6.0,39.852146515,0
15700,83761.0,125860.0,1.0,2.0,1.0,0.0,0.0,173.46666667,0.0,0.0,34.888238906,1
24000,16997.0,45000.0,0.0,2.0,25.0,0.0,0.0,118.66666667,1.0,11.0,34.888238906,0
34300,89000.0,137000.0,0.0,2.0,12.0,0.0,0.0,63.933333333,1.0,36.0,34.888238906,0
8100,43553.0,88242.0,0.0,2.0,2.0,0.0,0.0,207.94046872,4.0,30.0,31.329651718,0
13300,81944.0,108768.0,0.0,2.0,5.0,0.0,0.0,81.10679915,1.0,13.0,33.86964175,0
8200,117314.0,132770.0,0.0,5.0,4.0,0.0,1.0,176.33454149,0.0,19.0,34.55205243,0
5800,65030.0,41119.0,1.0,2.0,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,0
8700,30716.0,84778.0,1.0,3.0,19.0,0.0,0.0,219.08523561,0.0,10.0,23.808894154,0
6500,70300.0,107500.0,0.0,1.0,1.0,0.0,0.0,242.46666667,1.0,38.0,34.888238906,0
17000,65030.0,89609.0,1.0,2.0,1.0,0.0,0.0,111.23501181,0.0,21.0,31.362872385,1
7500,65030.0,51610.0,1.0,3.0,4.0,0.0,3.0,158.26666667,2.0,18.0,34.888238906,1
22000,142072.0,181484.0,0.0,3.0,6.0,0.0,0.0,162.53864032,5.0,42.0,41.270820127,0
19900,168732.0,224270.0,0.0,1.0,12.0,0.0,0.0,217.63725461,0.0,32.0,41.549331297,0
12100,85121.0,113744.0,0.0,3.0,0.0,0.0,2.0,139.48533969,0.0,34.0,33.943437719,0
23200,144542.0,176611.0,0.0,3.0,5.0,0.0,0.0,179.239077,5.0,42.0,40.823160429,0
12400,65030.0,65317.0,1.0,2.0,7.0,0.0,0.0,349.27961082,0.0,6.0,35.714418429,0
6600,68733.0,81973.0,1.0,2.0,5.0,0.0,0.0,96.977667199,0.0,14.0,42.211046784,0
24200,150939.0,183208.0,0.0,2.0,1.0,0.0,0.0,205.77680196,0.0,34.0,39.656334058,0
12100,50973.0,74183.0,0.0,0.0,6.0,0.0,0.0,122.69182705,1.0,24.0,41.128085307,0
22400,71784.0,101695.0,0.0,2.0,7.0,2.0,1.0,239.90330404,2.0,14.0,42.816367563,0
39700,134586.0,193219.0,0.0,0.0,7.0,1.0,0.0,179.06935574,0.0,25.0,32.041133968,0
16500,56500.0,80000.0,0.0,2.0,2.0,0.0,0.0,308.43333333,3.0,16.0,34.888238906,0
15500,26452.0,43900.0,0.0,0.0,21.0,1.0,2.0,215.06666667,0.0,19.0,34.888238906,1
15900,52012.0,105877.0,1.0,2.0,0.0,0.0,2.0,50.53156169,1.0,10.0,40.392256543,0
13000,65030.0,28981.0,1.0,2.0,28.0,0.0,0.0,203.90285502,0.0,4.0,25.740930695,0
22400,91402.0,100845.0,0.0,3.0,2.0,1.0,0.0,132.21662181,0.0,20.0,35.682471229,0
27700,73148.0,101462.0,0.0,3.0,10.0,0.0,0.0,264.60538941,0.0,33.0,40.475793354,0
10600,53200.0,71000.0,0.0,3.0,2.0,0.0,0.0,224.23333333,5.0,39.0,34.888238906,1
22400,25585.0,54049.0,0.0,3.0,20.0,0.0,0.0,251.35800302,0.0,19.0,25.202706374,1
8600,22960.0,80874.0,1.0,3.0,20.0,0.0,0.0,238.70268339,0.0,11.0,25.887319897,0
9600,42357.0,99756.0,1.0,1.0,4.0,1.0,4.0,354.65022495,0.0,30.0,36.525172928,1
17200,74402.0,89609.0,0.0,3.0,13.0,0.0,1.0,115.35303064,4.0,34.0,41.359036334,1
8800,56963.0,70607.0,1.0,2.0,4.0,0.0,0.0,99.76441458,3.0,19.0,40.345260733,0
21600,36777.0,68300.0,0.0,1.0,11.0,0.0,2.0,121.49424873,0.0,22.0,41.138299388,0
11100,80922.0,95105.0,0.0,2.0,3.0,0.0,0.0,90.881292261,2.0,31.0,38.120810575,0
10700,48322.0,64383.0,0.0,2.0,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,0
36500,87683.0,131532.0,0.0,0.0,32.0,0.0,0.0,351.02575198,0.0,20.0,40.178651378,0
10600,136820.0,201820.0,0.0,3.0,2.0,0.0,0.0,68.353056056,1.0,22.0,38.0722099,0
25000,145000.0,185000.0,1.0,5.0,2.0,0.0,0.0,176.5,1.0,17.0,34.888238906,0
59200,119000.0,198000.0,0.0,3.0,9.0,0.0,0.0,309.13333333,2.0,27.0,34.888238906,0
23400,89427.0,106590.0,1.0,2.0,6.0,0.0,0.0,173.46666667,1.0,20.0,29.371651522,0
10000,62000.0,80000.0,0.0,2.0,5.0,0.0,1.0,97.4,4.0,30.0,34.888238906,1
21400,64378.0,99343.0,1.0,3.0,18.0,0.0,0.0,627.70238954,1.0,23.0,20.688714822,0
5900,74187.0,78976.0,1.0,2.0,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425,0
21500,141688.0,184241.0,1.0,0.0,8.0,0.0,0.0,311.42612789,0.0,16.0,44.590155228,0
88300,54004.0,94838.0,0.0,2.0,16.0,0.0,0.0,193.70205076,0.0,15.0,36.262691334,0
12000,57371.0,69076.0,0.0,0.0,10.0,1.0,0.0,83.251972039,1.0,19.0,29.632108256,0
14000,59736.0,97411.0,0.0,3.0,7.0,0.0,0.0,200.15536564,1.0,19.0,20.116982025,0
21700,29500.0,53943.0,0.0,3.0,14.0,0.0,0.0,185.68207969,1.0,19.0,37.751545837,0
9700,47000.0,82000.0,1.0,2.0,7.0,1.0,2.0,96.633333333,1.0,8.0,34.888238906,1
26900,74982.0,126972.0,0.0,1.0,0.0,0.0,0.0,315.81891124,0.0,23.0,38.325989849,0
10000,49000.0,70000.0,1.0,2.0,7.0,0.0,3.0,190.73333333,1.0,12.0,34.888238906,1
15400,47749.0,74451.0,0.0,0.0,3.0,0.0,0.0,133.89931229,1.0,8.0,27.922034782,0
2400,34863.0,47471.0,1.0,0.0,12.0,0.0,0.0,70.491080032,1.0,21.0,38.263600731,1
13700,86161.0,106737.0,1.0,2.0,22.0,0.0,0.0,135.33270363,4.0,23.0,29.409524029,0
4500,65030.0,49044.0,1.0,2.0,0.0,0.0,0.0,173.46666667,0.0,0.0,11.652738796,0
7000,46000.0,66660.0,0.0,1.0,1.0,0.0,1.0,138.23333333,0.0,9.0,34.888238906,1
5000,74225.0,89640.0,0.0,3.0,0.3,0.0,0.0,173.46666667,1.0,20.0,34.888238906,0
12200,67474.0,88473.0,0.0,2.0,2.0,0.0,0.0,234.77599668,3.0,26.0,29.097298793,0
38000,97759.0,139899.0,0.0,2.0,11.0,0.0,0.0,62.858669659,1.0,36.0,41.788492175,0
5500,72147.0,69918.0,1.0,4.0,4.0,2.0,0.0,158.5344979,0.0,23.0,43.404430238,0
8700,58060.0,65605.0,0.0,2.0,23.0,0.0,0.0,259.6838134,3.0,29.0,39.829999465,0
21400,95147.0,132304.0,0.0,1.0,7.0,1.0,5.0,206.12766482,1.0,18.0,36.235665389,1
25100,28778.0,50872.0,0.0,2.0,28.0,0.0,0.0,304.19515319,1.0,12.0,31.599464331,0
22500,136086.0,180804.0,0.0,0.0,26.0,0.0,4.0,329.40723708,1.0,27.0,33.031415536,0
18100,32554.0,92419.0,0.0,3.0,8.0,0.0,0.0,164.90961318,1.0,20.0,29.016609979,0
36800,35077.0,53120.0,0.0,2.0,7.0,0.0,0.0,173.46666667,6.0,0.0,34.985012561,0
42500,104027.0,158425.0,0.0,2.0,14.0,0.0,0.0,224.60137563,3.0,31.0,42.68375126,0
15000,72000.0,95000.0,0.0,2.0,0.0,0.0,0.0,147.1,1.0,18.0,34.888238906,0
11800,98877.0,110250.0,0.0,2.0,18.0,0.0,2.0,195.86291677,1.0,16.0,36.871699423,0
17600,65030.0,66000.0,0.0,2.0,7.0,0.0,0.0,111.78570044,0.0,14.0,27.090894722,0
11200,68890.0,84059.0,0.0,1.0,12.0,0.0,0.0,254.01968935,3.0,36.0,41.433943797,0
9700,21883.0,67432.0,1.0,1.0,24.0,0.0,0.0,308.99557574,1.0,12.0,41.414280651,0
25700,94295.0,143788.0,0.0,0.0,23.0,0.0,0.0,220.72951888,0.0,13.0,42.358128042,0
11500,43945.0,63337.0,0.0,0.0,2.0,0.0,1.0,193.74248539,0.0,21.0,27.623493964,0
22500,52000.0,87250.0,0.0,2.0,7.0,0.0,0.0,232.33333333,1.0,20.0,34.888238906,0
5800,27791.0,46833.0,0.0,0.0,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,1
7200,36264.0,48240.0,0.0,2.0,15.0,0.0,0.0,82.166666667,0.0,12.0,34.888238906,0
10000,36000.0,68800.0,0.0,2.0,13.0,0.0,0.0,118.66666667,6.0,15.0,34.888238906,1
21400,49459.0,69461.0,0.0,2.0,25.0,0.0,0.0,314.6389579,2.0,32.0,35.982083645,0
3900,14500.0,22092.0,1.0,2.0,3.5,0.0,1.0,150.3,5.0,8.0,34.888238906,1
5000,123000.0,157500.0,1.0,0.0,9.0,0.0,0.0,173.46666667,1.0,20.0,34.888238906,1
30900,189798.0,301984.0,0.0,2.0,28.0,0.0,0.0,150.91736328,0.0,22.0,37.236507841,0
3000,34542.0,45900.0,1.0,0.0,8.5,0.0,2.0,62.366666667,0.0,10.0,34.888238906,1
4200,50216.0,58541.0,1.0,1.0,19.0,0.0,0.0,209.87130224,0.0,19.0,20.20803267,0
13700,84761.0,95382.0,1.0,1.0,7.0,0.0,0.0,171.94583874,1.0,25.0,41.960105913,0
12500,17659.0,31843.0,0.0,1.0,7.0,0.0,1.0,107.74109478,0.0,16.0,19.300854446,0
52800,53532.0,68305.0,0.0,1.0,11.0,0.0,0.0,91.133225314,1.0,25.0,40.669686821,0
4000,74000.0,93000.0,1.0,3.0,2.6,1.0,3.0,186.63333333,1.0,9.0,34.888238906,1
20600,147855.0,125839.0,0.0,3.0,4.0,1.0,0.0,97.109583625,3.0,34.0,29.697506653,0
15000,6124.0,35000.0,1.0,2.0,1.5,1.0,0.0,91.266666667,0.0,5.0,34.888238906,1
21900,105787.0,142466.0,1.0,3.0,8.0,0.0,0.0,145.37717658,0.0,22.0,32.333899345,0
25000,71700.0,122500.0,0.0,1.0,0.0,0.0,0.0,303.4,1.0,24.0,34.888238906,0
34700,81688.0,131993.0,0.0,0.0,27.0,0.0,0.0,327.49235981,0.0,19.0,41.212640823,0
7500,42077.0,91676.0,1.0,1.0,5.5,1.0,4.0,344.9,1.0,30.0,34.888238906,1
17100,59123.0,94247.0,0.0,1.0,0.0,0.0,0.0,70.016360231,0.0,22.0,37.195085532,0
13700,64486.0,84759.0,0.0,1.0,4.0,2.0,3.0,182.18025649,3.0,29.0,37.073413461,0
6400,65215.0,74332.0,1.0,0.0,9.0,0.0,1.0,213.8321032,0.0,24.0,40.64461955,0
21500,107799.0,160526.0,0.0,0.0,16.0,0.0,0.0,195.48568002,0.0,25.0,32.378768136,0
15100,65030.0,89609.0,0.0,2.0,0.0,0.0,0.0,173.46666667,0.0,0.0,34.888238906,1
18900,87657.0,117577.0,0.0,3.0,9.0,0.0,0.0,142.46649495,2.0,19.0,39.96618165,0
36000,204292.0,268436.0,0.0,3.0,3.0,0.0,0.0,243.29543026,0.0,31.0,30.938977447,0
10200,51108.0,68673.0,0.0,0.0,6.0,0.0,0.0,116.67936716,1.0,23.0,42.775643911,0
50300,65030.0,88313.0,1.0,2.0,7.0,0.0,0.0,344.40977664,0.0,7.0,22.169596305,0
17000,45671.0,64516.0,1.0,2.0,27.0,0.0,0.0,246.17972137,0.0,13.0,25.701205603,0
6700,60301.0,70543.0,1.0,3.0,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406,1
32800,37231.0,80347.0,0.0,2.0,9.0,0.0,0.0,113.93659292,1.0,24.0,32.170019623,0
21500,10193.0,75649.0,0.0,1.0,7.0,0.0,0.0,247.81397141,0.0,22.0,39.148512421,0
20500,113963.0,131135.0,1.0,5.0,3.0,1.0,0.0,243.68060389,1.0,26.0,143.94960495,1
28500,65030.0,41763.0,0.0,2.0,12.0,1.0,0.0,92.866988596,1.0,13.0,21.901855997,0
8400,43900.0,55000.0,0.0,1.0,1.0,0.0,0.0,169.43333333,1.0,21.0,34.888238906,0
37900,201996.0,272874.0,0.0,3.0,3.0,0.0,0.0,249.8265925,0.0,32.0,31.427582447,0
14800,90722.0,105695.0,0.0,1.0,31.0,0.0,0.0,321.40837406,2.0,50.0,35.240741305,0
24000,43948.0,86111.0,1.0,2.0,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876,0
10200,16322.0,86505.0,0.0,2.0,8.0,0.0,0.0,259.16381964,0.0,14.0,21.253498139,0
12200,45095.0,64736.0,0.0,2.0,9.0,0.0,0.0,249.67377106,0.0,18.0,31.635302623,0
18900,55238.0,112776.0,0.0,3.0,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901,0
9800,54681.0,74097.0,0.0,2.0,2.0,0.0,1.0,106.88889374,3.0,18.0,36.618660862,0
13100,65030.0,65933.0,0.0,2.0,0.0,0.0,0.0,173.46666667,0.0,0.0,3.657370718,0
8400,41656.0,51846.0,1.0,1.0,10.0,0.0,0.0,190.01750256,1.0,19.0,25.768965033,0
10700,73996.0,92766.0,0.0,1.0,15.0,0.0,1.0,102.14742858,0.0,9.0,25.3840627,0
25000,123184.0,200000.0,0.0,2.0,12.0,0.0,1.0,160.3,1.0,32.0,34.888238906,1
13000,26863.0,44218.0,1.0,2.0,10.0,0.0,0.0,92.99959341,2.0,11.0,29.112936155,0
15800,58100.0,83000.0,0.0,3.0,2.0,1.0,1.0,284.06666667,4.0,27.0,34.888238906,1
42000,65889.0,125000.0,1.0,2.0,10.0,0.0,0.0,102.5,1.0,13.0,34.888238906,1
30800,125787.0,175196.0,0.0,0.0,13.0,0.0,0.0,157.8776807,2.0,29.0,41.350974526,0
10700,34000.0,49756.0,1.0,2.0,0.9,1.0,0.0,230.3,8.0,8.0,34.888238906,1
18400,75491.0,101745.0,0.0,3.0,0.0,0.0,0.0,279.37005066,1.0,20.0,38.750299661,0
16300,84480.0,101243.0,0.0,1.0,30.0,0.0,0.0,337.34230408,2.0,49.0,35.412870351,0
6200,46601.0,59486.0,1.0,2.0,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0
18400,94280.0,122172.0,0.0,1.0,23.0,0.0,0.0,280.04883361,2.0,16.0,33.363528658,0
6300,49498.0,64296.0,0.0,0.0,6.0,0.0,4.0,111.20651324,1.0,10.0,38.577131937,0
6900,53776.0,51952.0,1.0,2.0,5.0,0.0,0.0,87.900118337,0.0,17.0,22.286997477,0
39500,68117.0,117084.0,0.0,0.0,15.0,0.0,0.0,198.0997869,0.0,21.0,40.204874501,0
25300,137813.0,214014.0,1.0,3.0,5.0,0.0,0.0,187.19250991,0.0,27.0,38.656846663,0
19400,71515.0,100771.0,0.0,2.0,7.0,1.0,1.0,223.17108437,2.0,13.0,40.705043705,0
8900,64343.0,84013.0,0.0,2.0,4.0,0.0,0.0,39.221719253,0.0,12.0,35.788437459,1
12100,28193.0,34705.0,0.0,2.0,0.0,0.0,0.0,173.46666667,1.0,20.0,37.618026904,0
21300,103989.0,143796.0,0.0,2.0,9.0,2.0,0.0,135.23283605,3.0,20.0,44.382577891,1
13100,44817.0,59544.0,0.0,2.0,7.0,0.0,0.0,71.461704749,0.0,15.0,41.609813237,0
29900,230499.0,294326.0,0.0,3.0,15.0,0.0,1.0,250.49100715,2.0,26.0,27.920661771,0
13600,115816.0,212995.0,1.0,3.0,1.0,0.0,0.0,114.8430305,1.0,14.0,26.3251112,0
21000,65030.0,91455.0,1.0,2.0,7.0,0.0,0.0,174.42896876,1.0,15.0,38.593376406,0
14500,70896.0,91652.0,1.0,1.0,24.0,0.0,0.0,163.99161436,2.0,13.0,41.492816338,0
7300,60890.0,75785.0,0.0,2.0,6.0,0.0,1.0,45.966666667,0.0,13.0,34.888238906,1
21300,94642.0,125062.0,0.0,1.0,24.0,0.0,0.0,278.691315,2.0,17.0,32.988531805,0
8300,67715.0,86945.0,0.0,3.0,14.0,0.0,0.0,221.47492481,0.0,17.0,25.194297211,0
19700,19349.0,133226.0,0.0,2.0,9.0,0.0,0.0,342.31635733,1.0,9.0,40.147908351,0
21600,77139.0,185494.0,0.0,2.0,11.0,0.0,0.0,358.42842429,0.0,17.0,33.167431222,0
31800,195134.0,299299.0,0.0,2.0,29.0,0.0,0.0,161.88512635,0.0,22.0,38.637023919,0
6000,22859.0,32200.0,0.0,2.0,4.0,0.0,0.0,83.333333333,3.0,20.0,34.888238906,1
9800,69919.0,100267.0,0.0,2.0,16.0,0.0,0.0,130.8860074,3.0,15.0,26.835043413,0
9400,56675.0,66976.0,1.0,2.0,6.0,0.0,0.0,128.07164796,0.0,33.0,35.033371132,0
12000,74265.0,91000.0,1.0,2.0,7.0,1.0,0.0,137.0,0.0,3.0,34.888238906,1
10800,56477.0,94980.0,1.0,2.0,17.0,0.0,0.0,179.91736263,0.0,28.0,25.210739655,0
12200,70722.0,81760.0,0.0,2.0,0.0,0.0,0.0,219.78527278,3.0,26.0,30.277005376,0
9800,32550.0,52554.0,0.0,2.0,12.0,0.0,0.0,229.51274114,1.0,32.0,37.923088094,0
13900,48110.0,63601.0,0.0,3.0,5.0,0.0,0.0,153.73539865,1.0,12.0,29.964687389,0
18000,62216.0,85503.0,0.0,2.0,3.0,0.0,0.0,307.25070127,2.0,15.0,41.439390666,0
9300,65030.0,44108.0,1.0,2.0,7.0,0.0,0.0,290.81807399,1.0,12.0,29.743599964,0
5700,77213.0,92661.0,0.0,4.0,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631,1
15000,96983.0,140487.0,1.0,3.0,15.0,0.0,0.0,132.42191904,4.0,21.0,35.348485897,0
26700,40785.0,75601.0,0.0,0.0,14.0,1.0,0.0,98.240520895,5.0,15.0,34.154228193,0
10000,84000.0,132965.0,0.0,4.0,30.0,0.0,0.0,325.63333333,1.0,24.0,34.888238906,1
15600,62582.0,131510.0,0.0,5.0,2.0,0.0,2.0,122.60405287,1.0,17.0,38.588222397,1
24500,21470.0,52228.0,0.0,2.0,25.0,0.0,0.0,124.55994931,0.0,11.0,23.888121681,0
14900,85486.0,97795.0,1.0,1.0,7.0,0.0,0.0,173.01078502,1.0,26.0,41.583529165,0
8400,62989.0,76718.0,1.0,0.0,3.0,0.0,2.0,131.47138261,0.0,22.0,29.200400339,0
21600,152639.0,195661.0,0.0,3.0,14.0,0.0,0.0,127.7781102,0.0,24.0,29.153071493,0
8500,55100.0,66900.0,0.0,3.0,15.0,0.0,0.0,229.26666667,4.0,32.0,34.888238906,0
18000,90000.0,120600.0,0.0,1.0,25.0,0.0,0.0,272.93333333,3.0,17.0,34.888238906,0
15300,81500.0,102000.0,1.0,3.0,3.5,0.0,0.0,123.76666667,1.0,25.0,34.888238906,0
12500,77937.0,89710.0,0.0,0.0,19.0,0.0,0.0,223.5874152,10.0,24.0,35.951998648,0
28400,53480.0,90560.0,0.0,2.0,24.0,0.0,1.0,174.47472367,0.0,19.0,24.490839114,0
16100,49244.0,65523.0,1.0,1.0,2.0,0.0,0.0,110.21989337,0.0,17.0,31.001523706,0
20900,127077.0,204192.0,1.0,3.0,13.0,0.0,0.0,181.65088033,0.0,22.0,34.589581433,0
18500,23618.0,37539.0,0.0,1.0,1.0,0.0,0.0,199.7237771,0.0,15.0,36.982729198,0
